conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,keyword
1873627304632758640,Mon Dec 30 07:08:54 +0000 2024,0,Kemudahan dalam berbelanja maupun mengakses produk pinjaman kini menjadi tantangan finansial bagi generasi muda terutama bagi Gen Z.Misalnya akses yang mudah pada pinjaman online dan kartu kredit. https://t.co/Q6wcjYPZrW,1873627304632758640,,,in,Indonesia,0,0,0,https://x.com/JavanicaPost/status/1873627304632758640,1846016698920685568,JavanicaPost,finansial gen z
1873552074291765383,Mon Dec 30 02:09:58 +0000 2024,0,4 Langkah Sederhana Investasi untuk Gen Z Capai Stabilitas Finansial di 2025! https://t.co/9lbieOgI2M #genz #generasiz #investasi #saham #finansial #stabilitas #investor #bitcoin #btc https://t.co/N42MtjXbUk,1873552074291765383,https://pbs.twimg.com/media/GgAxaBXawAAaveA.jpg,,in,Indonesia,0,0,0,https://x.com/digivestasi/status/1873552074291765383,1450395130792329223,digivestasi,finansial gen z
1873198670558183506,Sun Dec 29 02:45:40 +0000 2024,0,4 Langkah Mudah Mulai Investasi Buat Gen Z Menuju Finansial Stabil di 2025 https://t.co/IrbeG5QLCO,1873198670558183506,,,in,Indonesia,0,0,0,https://x.com/ilhamiasnawi/status/1873198670558183506,305657272,ilhamiasnawi,finansial gen z
1872963394632101930,Sat Dec 28 11:10:45 +0000 2024,123,Assalamu alaikum Sahabat Syariah! Tantangan sosial sering kali memengaruhi gaya hidup dan pengelolaan keuangan Gen Z. Dengan kesadaran akan tekanan sosial dan pengelolaan keuangan yang bijak kebebasan finansial bukan lagi sekadar mimpi. Yuk mulai langkah bijakmu dari https://t.co/Tijy84osN0,1872963394632101930,https://pbs.twimg.com/media/Gf4aRbyawAgqR32.jpg,,in,"Jakarta, Indonesia",0,4,55,https://x.com/bankbsi_id/status/1872963394632101930,141500996,bankbsi_id,finansial gen z
1872907838714229142,Sat Dec 28 07:30:00 +0000 2024,0,Finansial yang sehat itu bukan cuma soal punya banyak uang tapi juga tentang bagaimana kita mengelola menabung dan investasi dengan bijak. Gen Z kita generasi yang punya akses ke banyak peluang tapi juga tantangan. Yuk mulai peduli sama kesehatan finansial! Karena masa https://t.co/exwpRPVDgB,1872907838714229142,https://pbs.twimg.com/media/Gf22shuagAA-GV5.jpg,,in,"Jakarta, Indonesia",0,1,1,https://x.com/CIMBNiaga/status/1872907838714229142,949032626,CIMBNiaga,finansial gen z
1870683982914011352,Sun Dec 22 04:13:11 +0000 2024,1,Gen Z lagi dihimpit stres! Menurut American Psychological Association 91% dari mereka ngerasain kecemasan soal masa depan. Tekanan ekspektasi sosial beban pekerjaan dan masalah finansial bikin mereka sulit buat mikir jernih dan ambil keputusan penting.,1870683982914011352,,,in,Indonesia,0,1,0,https://x.com/AndilalaPratmaa/status/1870683982914011352,1451196519877464068,AndilalaPratmaa,finansial gen z
1869642337217040793,Thu Dec 19 07:14:04 +0000 2024,0,Millennial vs Gen Z: vibes beda goals sama! Sama-sama paham kalau literasi finansial &amp; asuransi #SepentingItu buat masa depan yang lebih aman. https://t.co/5YvqHBp8k8,1869642337217040793,https://pbs.twimg.com/ext_tw_video_thumb/1869642298642092032/pu/img/f9dbKRprjvVcfA86.jpg,,in,Indonesia,0,0,0,https://x.com/Chubb_ID/status/1869642337217040793,1373839752,Chubb_ID,finansial gen z
1869597768492499023,Thu Dec 19 04:16:58 +0000 2024,0,Gaya hidup minimalis kian populer di kalangan Gen Z. Menurut survei terbaru kini banyak anak muda memprioritaskan kualitas dibandingkan kuantitas saat belanja serta mengurangi membeli barang pribadi demi keseimbangan finansial dan emosional. https://t.co/Ti0NTKyMTX,1869597768492499023,https://pbs.twimg.com/media/GfIlP5iacAASrRH.jpg,,in,"Kelapa Gading, North Jakarta",0,1,0,https://x.com/majalahsunday/status/1869597768492499023,180240682,majalahsunday,finansial gen z
1869391936962125936,Wed Dec 18 14:39:04 +0000 2024,0,#TahuGakSih 36% Gen Z belum siap finansial untuk beli rumah (Survei Jakpat 2023). Alasan lainnya gen Z lebih pilih harga sewa yang lebih murah (22%) lokasi strategis (18%) dan aturan mutasi kerja (11%). Mincu coba tanya Gen Z langsung ternyata bener lebih pilih sewa‍ https://t.co/SLl2fiB7x1,1869391936962125936,https://pbs.twimg.com/ext_tw_video_thumb/1869386529787056128/pu/img/cnIVR-XhnSkssrQk.jpg,,in,,0,1,0,https://x.com/tuwagaid/status/1869391936962125936,1862874585315811328,tuwagaid,finansial gen z
1869339298337792124,Wed Dec 18 11:09:54 +0000 2024,0,Deinfluencing Tren Gen Z Membangun Kesadaran Finansial https://t.co/pL1ri1g4qN,1869339298337792124,,,in,Indonesia,0,0,0,https://x.com/kompasiana/status/1869339298337792124,23786106,kompasiana,finansial gen z
1868868505237692559,Tue Dec 17 04:05:44 +0000 2024,1,Ketidakstabilan Ekonomi: Krisis Finansial yang Menghantui Hampir separuh Gen Z menyebut bahwa kekhawatiran tentang keuangan jangka panjang menjadi sumber utama kecemasan mereka. Studi Deloitte Global 2024 mencatat lebih dari 50% Gen Z cemas tentang masa depan finansial https://t.co/ZPYgpj0cSu,1868870168258199582,https://pbs.twimg.com/media/Ge-PgAXbwAAvyOZ.jpg,yeerimc,in,,0,1,0,https://x.com/yeerimc/status/1868870168258199582,964909715665780736,yeerimc,finansial gen z
1868855349337583713,Tue Dec 17 03:06:54 +0000 2024,0,Keuangan bikin cemas? Hampir separuh Gen Z khawatir soal masa depan finansial. Bayangin hidup di tengah inflasi tinggi &amp; pasar kerja yang gak pasti... Siapa yang gak overthinking? #OverthinkingSolutions #DigitalWellness https://t.co/WI7J9XoMl4,1868855360620314696,https://pbs.twimg.com/media/Ge9xMwiacAAncB5.jpg,happyselfbysmi,in,Millennium Centennial Center,0,1,0,https://x.com/happyselfbysmi/status/1868855360620314696,1432369710427897858,happyselfbysmi,finansial gen z
1868834395018477628,Tue Dec 17 01:43:35 +0000 2024,0,Fenomena pinjol Gen Z: Rp874 T tahun ini kebanyakan buat kebutuhan konsumtif. Gimana biar nggak kejebak utang? Mulai dari edukasi finansial yuk! #PinjolBijak Baca Ulasannya disini yaa https://t.co/Z7sKFw9lGz https://t.co/YrczRidIbH,1868834395018477628,https://pbs.twimg.com/media/Ge9uoZPbwAQGH4S.jpg,,in,,0,0,0,https://x.com/govloom/status/1868834395018477628,1700907195117051904,govloom,finansial gen z
1868516831990026245,Mon Dec 16 04:41:43 +0000 2024,0,Survei ini bilang banyak Gen Z yang udah mulai melek finansial. 41% rajin bikin dan jalanin budgeting bulanan. 26% nyisihin pendapatan untuk tabungan &amp; investasi. 21% cari penghasilan tambahan. 2% bahkan konsultasi ke ahli keuangan. Keren banget kan? Selain,1868516834099822661,,goroindonesia,in,,0,1,0,https://x.com/goroindonesia/status/1868516834099822661,1659419763339333632,goroindonesia,finansial gen z
1868364190651748496,Mon Dec 16 03:27:17 +0000 2024,0,@bobaaenak Mau mulai ambil KPR sekarang nyari kerja yang bagusan aja ampun2an lagi berjuang finansial stabil aja dulu ga sihh buat gen Z inii ,1868498104250753393,,bobaaenak,in,di dunia ku,0,1,0,https://x.com/pohonliar/status/1868498104250753393,1162171226665574400,pohonliar,finansial gen z
1867780313302413641,Sat Dec 14 03:55:03 +0000 2024,0,*Deinfluencing: Tren Gen Z dalam Membangun Kesadaran Finansial* https://t.co/M5uMrg0hlv,1867780313302413641,,,in,,0,0,0,https://x.com/nanang_4h/status/1867780313302413641,186076171,nanang_4h,finansial gen z
1867141675572740357,Thu Dec 12 09:37:19 +0000 2024,0,Bagi Gen Z yang menyukai kepraktisan paylater menjadi pilihan favorit yang mampu menawarkan kebutuhan fleksibilitas finansial. https://t.co/JK5tM7qYrP,1867141675572740357,,,in,Madiun,0,0,0,https://x.com/radarmadiunweb/status/1867141675572740357,1404018642,radarmadiunweb,finansial gen z
1866132789478772948,Mon Dec 09 14:48:22 +0000 2024,1,Gaya hidup minimalis semakin digemari Gen Z fokus pada kualitas dan keseimbangan finansial. Temukan langkah-langkah untuk memulai hidup minimalis di sini. https://t.co/bsBCarqnH5,1866132789478772948,,,in,"ÜT: -6.2746861,106.8304126",0,0,0,https://x.com/wolipop/status/1866132789478772948,95579729,wolipop,finansial gen z
1865689850281914853,Sun Dec 08 09:28:17 +0000 2024,0,Gen Z sudah saatnya mulai berpikir tentang investasi! Mungkin kamu merasa muda dan belum perlu melakukan investasi padahal semakin cepat kamu mulai semakin besar potensi kamu untuk meraih tujuan finansial!,1865689850281914853,,,in,Indonesia,0,1,0,https://x.com/infobankbjb/status/1865689850281914853,2359042038,infobankbjb,finansial gen z
1865630518403874825,Sun Dec 08 05:32:31 +0000 2024,1,Gaya hidup minimalis semakin digemari Gen Z fokus pada kualitas dan keseimbangan finansial. Temukan langkah-langkah untuk memulai hidup minimalis di sini. https://t.co/ySL0ZGuaeD,1865630518403874825,,,in,"ÜT: -6.2746861,106.8304126",0,0,0,https://x.com/wolipop/status/1865630518403874825,95579729,wolipop,finansial gen z
1864216665829069065,Wed Dec 04 08:08:31 +0000 2024,1,@lps_idic Jawabannya : B. Generasi Visioner yang menyusun masa depan finansial. Di eps. 9 LPS Talk Prita Ghozie Bagi Gen Z belajar kelola keuangan &amp; menjadi Gen yg memiliki vsi untuk msa depan keuangan mereka @hidayatsport @elizaaelizaa22 @dewalova_ieiend @Cici_Enda @BayuKirana7,1864220222250733811,,lps_idic,in,,0,0,0,https://x.com/HelmiHerma9171/status/1864220222250733811,1847060469456293888,HelmiHerma9171,finansial gen z
1863902164143558903,Tue Dec 03 11:04:40 +0000 2024,6,Izin pak bisa diskusi dari sekarang ? finansial plan saya terlalu ambur adul semenjak jadi fresh graduate.,1863902164143558903,,,in,,0,0,0,https://x.com/iwuiwuwiw/status/1863902164143558903,1248774573023064065,iwuiwuwiw,finansial gen z
1863811407076114458,Tue Dec 03 05:04:02 +0000 2024,0,Fenomena money dysmorphia mulai menghantui gen Z dan tren saat ini. Tanda serta gejala soal finansial dan keuangan yang perlu diketahui. https://t.co/PsAgm6sR0W,1863811407076114458,,,in,Madiun,0,0,0,https://x.com/radarmadiunweb/status/1863811407076114458,1404018642,radarmadiunweb,finansial gen z
1863497381456818581,Mon Dec 02 08:16:12 +0000 2024,0, Pahami dasar keuangan pribadi Gen Z! Kelola uang saku bikin anggaran rajin menabung dan bijak pakai kredit. Yuk mulai langkah kecil untuk masa depan finansial yang besar! #KeuanganPribadi #GenZMelekFinansial #TipsUang #LiterasiKeuangan #FinancialFreedom #Pundigrow https://t.co/brEHypUf61,1863497381456818581,https://pbs.twimg.com/ext_tw_video_thumb/1863496661819154433/pu/img/4BBahC5uX9eea_Oy.jpg,,in,,0,0,0,https://x.com/PundiGrow/status/1863497381456818581,1859539143493287937,PundiGrow,finansial gen z
1863133334597173414,Sun Dec 01 09:03:02 +0000 2024,0,@tasaralesya Maaf kak tapi gen millennial (baik yg disiksa kumon/tidak) faktanya memang lebih resilient dari gen z. Millennial tumbuh melewati 9/11 &amp; era militaristik GWoT krisis finansial global 2008 Covid19. Apakah siksa kumon berperan dalam membangun resiliensi tersebut masalah lain ,1863146779774177652,,tasaralesya,in,Indonesia,0,0,0,https://x.com/themuslimgaze/status/1863146779774177652,1451455538315685890,themuslimgaze,finansial gen z
1863126863482368151,Sun Dec 01 07:43:54 +0000 2024,268,Sedang heboh di kita pemberitaan mengenai Gen Z di China yg bekerja mulai jam 04.30 demi mimpi kebebasan finansial ya? Sedikit gambaran Gen Alpha-nya mereka deh di sekolahnya seperti apa kegiatannya. Rasah dibanding-bandingke. Angel wes https://t.co/hQsq4UccjC,1863126863482368151,https://pbs.twimg.com/amplify_video_thumb/1863126760797462528/img/WWgOC4lsmqd-1mNb.jpg,,in,"Papua, Indonesia",5,18,58,https://x.com/AzzamIzzulhaq/status/1863126863482368151,103210292,AzzamIzzulhaq,finansial gen z
1862554354496282887,Fri Nov 29 17:48:57 +0000 2024,0,Stabilitas finansial itu penting buat Milenial &amp; Gen Z di era digital. 1️⃣ Catat pengeluaran 2️⃣ Mulai investasi 3️⃣ Siapkan dana darurat 4️⃣ Belajar literasi keuangan Atur keuanganmu dari sekarang! #Finansial #GenerasiZ #KeuanganPribadi #Investasi https://t.co/wmINx3MKPt,1862554354496282887,,,in,My Project Studio →,0,0,0,https://x.com/fajarhide/status/1862554354496282887,119984522,fajarhide,finansial gen z
1862516166901543257,Fri Nov 29 15:17:12 +0000 2024,0,Financial freedom adalah merdeka finansial. Rhenald Kasali berbagi tips bagi gen Z meraih itu dengan On FIRE. Simak ulasan lengkapnya. https://t.co/u1RAKAMJnp,1862516166901543257,,,in,Madiun,0,0,0,https://x.com/radarmadiunweb/status/1862516166901543257,1404018642,radarmadiunweb,finansial gen z
1862419512559378754,Fri Nov 29 08:53:08 +0000 2024,0, Gen Z yuk jadi melek finansial! Pahami cara kelola uang biar masa depanmu makin cemerlang. Jangan cuma kerja keras kerja cerdas finansial juga penting! #LiterasiKeuangan #TipsFinansial #GenZSmart #KelolaUang #MasaDepanCerah #FinancialFreedom #MelekFinansial #pundigrow https://t.co/5ZcAFGCQew,1862419512559378754,https://pbs.twimg.com/ext_tw_video_thumb/1862418970831179776/pu/img/9VsUE3Q3QTJXl3DG.jpg,,in,,0,0,0,https://x.com/PundiGrow/status/1862419512559378754,1859539143493287937,PundiGrow,finansial gen z
1861740705695371735,Wed Nov 27 11:55:48 +0000 2024,0,Asuransi Mikro: Jaring Pengaman Finansial bagi Gen Z https://t.co/Gr7fOZ18bs #Asuransi #Insurance #ButuhAsuransi #BeliAsuransi #AsuransiMikro #GenZ #Sukses,1861740705695371735,,,in,"Riau, Indoneisa",0,0,0,https://x.com/tanpauangmuka/status/1861740705695371735,2887293560,tanpauangmuka,finansial gen z
1858114956925002056,Sun Nov 17 11:48:22 +0000 2024,4, Financial Freedom vs Financial Independence 2 istilah finansial yang sering dibahas tapi sebenernya beda loh! Mana sih yang lebih cocok buat Gen Z? A thread https://t.co/MNRqrxBOh7,1858114956925002056,https://pbs.twimg.com/media/GclZsr1bUAAtf9e.jpg,,in,,1,1,2,https://x.com/girlsbeyond_id/status/1858114956925002056,1542347235836727296,girlsbeyond_id,finansial gen z
1858010024905421208,Sun Nov 17 05:12:07 +0000 2024,0,@hazzzelnude rill BYONDAY temen temen buat life balance antara kesehatan fisik mental dan finansial khususnya buat para gen z ada fun walk hiburan dan aktivitas kuliner. #ByondbyBSICFD,1858015236261032001,,hazzzelnude,in,,0,0,0,https://x.com/pincheecks/status/1858015236261032001,1341370018357907456,pincheecks,finansial gen z
1858013894876475620,Sun Nov 17 05:06:47 +0000 2024,0,gais BYONDAY ngajak nasabah dan masyarakat buat jaga kesehatan fisik mental dan finansial khususnya untuk gen z lewat fun walk hiburan dan aktivitas kuliner tadi pagi seru bangett #ByondbyBSICFD,1858013894876475620,,,in,,0,0,0,https://x.com/reecoona/status/1858013894876475620,1116578502243807232,reecoona,finansial gen z
1856711744644960679,Wed Nov 13 14:52:31 +0000 2024,0,Sekarang mungkin udah beda. Gen Z dan Milenial udah cukup paham pentingnya mental health dan cara mengukir kenangan manis lewat experience2 yg mungkin bisa terbeli disaat usia dan kondisi finansial masih produktif.,1856711750244303165,,heyrazni,in,"Bandung, Indonesia",0,1,0,https://x.com/heyrazni/status/1856711750244303165,1253548861701763073,heyrazni,finansial gen z
1856270591017484538,Wed Nov 13 04:04:11 +0000 2024,0,@luluhusnaa @triindonesia sebagai gen z yang masih empot2an secara finansial gue sebenernya pake tri karena harganya hemat. tapi lama2 puas karena di jogja emang tri paling oke,1856548588589068501,,luluhusnaa,in,💣 🆂🅷🅴/🅷🅴🆁 ᝰ.,0,2,0,https://x.com/skyview_xyz/status/1856548588589068501,1402856946240090113,skyview_xyz,finansial gen z
1855513840622133328,Sun Nov 10 07:32:28 +0000 2024,0,Guys aku ada tugas penelitian menurut kalian mending angkat tema 'Doom Spending' 'Jam Koma' atau 'Kekerasan finansial'? Niatnya tuh objeknya ke gen z.. Tapi aku bingung banget butuh pencerahan,1855513840622133328,,,in,Homophobic dni,0,0,0,https://x.com/sheave3101/status/1855513840622133328,1692452338752262144,sheave3101,finansial gen z
1855337286562718046,Sat Nov 09 19:50:56 +0000 2024,0,Jadi gue akhir akhir ini lagi rajin baca artikel dan menemukan fakta bahwa sepertinya Gen Z terlalu di-underestimate perkara finansial dan tabungan. Emang bener ya Gen Z se konsumtif itu sampe gak bisa nabung? https://t.co/GOTzmw8zC0,1855337295186137533,https://pbs.twimg.com/media/Gb97b1ta0AAOS1J.jpg,bluerosety23,in,,0,1,0,https://x.com/bluerosety23/status/1855337295186137533,1408445718348533771,bluerosety23,finansial gen z
1855220521170088310,Sat Nov 09 12:06:55 +0000 2024,0,Guys tau ga ada aplikasi terbaru nih yang menawarkan kemudahan transaksi finansial sosial dan spiritual untuk para penggunanya gen Z pasti suka pokonya #ByondbyBSI,1855220521170088310,,,in,,0,0,0,https://x.com/____matchaaa/status/1855220521170088310,1853695757335023616,____matchaaa,finansial gen z
1854327037932286003,Thu Nov 07 00:56:32 +0000 2024,1,MEMECOIN = Penyelamat finansial Gen Z untuk Circle Kali ini Simpan Tasmu Jual Awal Tahun Depan #Fartcoin #Moodeng #Popcat #Mog #Wif #apu #Aura #niggabutt,1854327037932286003,,,in,Indonesia ,0,0,0,https://x.com/Hakam0774829226/status/1854327037932286003,1752320003561639936,Hakam0774829226,finansial gen z
1854125223089766837,Wed Nov 06 16:58:57 +0000 2024,0,@lps_idic Milenial dan Gen Z harus lebih pintar dalam mengelola finansial mereka. Yuk belajar bareng-bareng biar kita nggak terjerumus ke praktik transaksi keuangan yang merugikan.,1854206852722307481,,lps_idic,in,,0,0,0,https://x.com/tamara_cindilel/status/1854206852722307481,1796589541975048192,tamara_cindilel,finansial gen z
1853785443902591210,Tue Nov 05 13:04:37 +0000 2024,0,Gen Z memiliki banyak keuntungan dan kemudahan yang ditawarkan oleh Paylater tetapi sangat penting bagi mereka untuk menggunakan layanan ini dengan bijak. Gen Z tidak perlu menumpuk hutang jika mereka memiliki pendidikan finansial yang baik dan pengelolaan keuangan yang baik.,1853785490312634512,,Area_Pintar,in,Jakarta,0,1,0,https://x.com/Area_Pintar/status/1853785490312634512,144765747,Area_Pintar,finansial gen z
1853785443902591210,Tue Nov 05 13:04:26 +0000 2024,0,Kenapa Para Gen Z Suka Paylater Bahkan Melebihi Pengguna Kartu Kredit 𝑺𝒆𝒃𝒖𝒂𝒉 𝑼𝒕𝒂𝒔 Mengupas alasan popularitas paylater dan dampaknya terhadap kebiasaan finansial mereka. #AreaPintar #areapintartrust #GenZ #Paylater #Keuangan #Digital #Tren #Belanja #Kartu #Kredit https://t.co/s4S2zNnW2K,1853785443902591210,https://pbs.twimg.com/media/Gbn3IbgbIAEeXa2.jpg,,in,Jakarta,0,1,0,https://x.com/Area_Pintar/status/1853785443902591210,144765747,Area_Pintar,finansial gen z
1853342442927595863,Mon Nov 04 07:44:06 +0000 2024,0,Ortuku BUMN dan PNS anaknya malah nge-freelance doang Generasi mereka memang kebanyakannya lebih mengejar kestabilan finansial beda dengan gen Z yang kebanyakannya lebih mengutamakan kebebasan dan hal semacamnya Yang penting gak jauh dari Allah,1853342442927595863,,,in,ReVeland,0,0,0,https://x.com/antiheromu/status/1853342442927595863,1249252096903274504,antiheromu,finansial gen z
1852972834676670498,Sun Nov 03 07:15:25 +0000 2024,0,Nanti kalu ngeluh finansial nanti dikatain gen z ,1852972834676670498,,,in,,0,0,0,https://x.com/Ayuanjalika/status/1852972834676670498,1526096408314789888,Ayuanjalika,finansial gen z
1852253039790592103,Fri Nov 01 07:35:12 +0000 2024,0,Tips Finansial Pengiriman Dana Bagi Gen Z yang Menempuh Studi di Luar Negeri - https://t.co/cZK2Es7gAO,1852253039790592103,,,in,,0,0,0,https://x.com/betangid/status/1852253039790592103,1712392844328194048,betangid,finansial gen z
1851849272532328812,Thu Oct 31 04:50:46 +0000 2024,2,br kusadari ternyata aku sudah menanggung beban finansial yaitu bayar subscription.. iya aku gen z..,1851849272532328812,,,in,,0,3,1,https://x.com/kyoodjena/status/1851849272532328812,884248555870797824,kyoodjena,finansial gen z
1851695835865845973,Wed Oct 30 18:41:04 +0000 2024,0,YOLO atau Save Money Masa Depan? Dilema Finansial Gen Z Selepas Gajian https://t.co/qUtRhSl5v9,1851695835865845973,,,in,Indonesia,0,0,0,https://x.com/kompasiana/status/1851695835865845973,23786106,kompasiana,finansial gen z
1851185675313561855,Tue Oct 29 08:53:53 +0000 2024,0,Salah satu kebiasaan Gen Z: Healing untuk hilang... (A Thread) #invlinic #genz #finansial #keuangan https://t.co/p0NHOwXHuF,1851185675313561855,https://pbs.twimg.com/media/GbC6LyTbQAATptl.jpg,,in,,0,1,0,https://x.com/invlinic/status/1851185675313561855,1775428358874255360,invlinic,finansial gen z
1851125824952692848,Tue Oct 29 04:56:03 +0000 2024,0,Di Hari Sumpah Pemuda Sudahkah Gen Z Melek Finansial? - Bisnis Muda https://t.co/lbcuAGwVzn #monfridaychallengeOktober,1851125824952692848,,,in,,0,0,0,https://x.com/ina_tanaya/status/1851125824952692848,1497115666960162821,ina_tanaya,finansial gen z
1851123323402584403,Tue Oct 29 04:46:07 +0000 2024,0,Makna Sumpah Pemuda Bagaimana Tantangan Gen Z Supaya Melek Finansial? https://t.co/wVW1v9TKTE https://t.co/84evZHm8OJ,1851123323402584403,https://pbs.twimg.com/media/GbCC2gYbQAAUVuZ.jpg,,in,Jakarta,0,0,0,https://x.com/Bisnismudaid/status/1851123323402584403,461987580,Bisnismudaid,finansial gen z
1850900291648098539,Mon Oct 28 22:36:35 +0000 2024,0,@kegblgnunfaedh Gen milenial banyak yg blm nikah tp gen Z yg mendominasi pernikahan.. Menikah itu enak klo finansial tercukupi itu dlu yg utama baru memperkuat mental,1851030327000695152,,kegblgnunfaedh,in,"Jakarta Barat, DKI Jakarta",0,1,0,https://x.com/NKhairunisa12/status/1851030327000695152,1073902682551705600,NKhairunisa12,finansial gen z
1850809736347984346,Mon Oct 28 08:00:02 +0000 2024,0,Di era serba cashless yang bikin boros frugal living semakin populer. Teknologi cashless memudahkan transaksi tapi juga memicu perilaku konsumtif terutama di kalangan Gen Z. Frugal living menjadi solusi untuk pengeluaran bijak dan kebebasan finansial! #cashless #genZ https://t.co/FO5nU3VRs1,1850809736347984346,https://pbs.twimg.com/media/Ga6RpqaaoAAyCGB.jpg,,in,,0,0,0,https://x.com/iddbid/status/1850809736347984346,1817158581386686465,iddbid,finansial gen z
1850774446606635324,Mon Oct 28 05:39:48 +0000 2024,0,Kenapa gen z susah finansial? Karna gaya hidup yang tidak sepadan dengan apayang dia dapatkan Tapi kenapa mereka lakuin itu? ,1850774446606635324,,,in,dnf-rlthingy,0,0,0,https://x.com/gnoir/status/1850774446606635324,2164867063,gnoir,finansial gen z
1850763332426600748,Mon Oct 28 04:55:38 +0000 2024,0,Rehat sejenak sebelum besok ada discussion presentation dan quiz ngerasa ditampar banget gen z sulit finansial tapi akunya malah boros https://t.co/7DbOHMtwCf,1850763332426600748,https://pbs.twimg.com/media/Ga87cG5bsAAdOFM.jpg,,in,dnf-rlthingy,0,0,0,https://x.com/gnoir/status/1850763332426600748,2164867063,gnoir,finansial gen z
1850758685926244622,Mon Oct 28 04:37:10 +0000 2024,0,Di Hari Sumpah Pemuda Sudahkah Gen Z Melek Finansial? https://t.co/aE8UX9fhCw https://t.co/XBpyuSZpHg,1850758685926244622,https://pbs.twimg.com/media/Ga83N2ubQAAGkjq.jpg,,in,Jakarta,0,0,0,https://x.com/Bisnismudaid/status/1850758685926244622,461987580,Bisnismudaid,finansial gen z
1850757530743648450,Mon Oct 28 04:32:35 +0000 2024,0,Memperingati Hari Sumpah Pemuda: Literasi Finansial Gen Z Masih Rendah? https://t.co/PSyGwJ6OIy https://t.co/Hk26zcbTCG,1850757530743648450,https://pbs.twimg.com/media/Ga82Knma4AAdJnx.jpg,,in,Jakarta,0,0,0,https://x.com/Bisnismudaid/status/1850757530743648450,461987580,Bisnismudaid,finansial gen z
1850732764615831640,Mon Oct 28 02:54:10 +0000 2024,0,Tema 28 Oktober-Memperingati Sumpah Pemuda Sudahkah Gen Z Melek Finansial? https://t.co/cDThefvGXG https://t.co/wNEqMNE2nM,1850732764615831640,https://pbs.twimg.com/media/Ga8fpChbsAAkrGp.jpg,,in,Jakarta,0,0,0,https://x.com/Bisnismudaid/status/1850732764615831640,461987580,Bisnismudaid,finansial gen z
1850331371329503413,Sun Oct 27 00:19:11 +0000 2024,0,Yolo dan Fomo Bisa Hancurkan Keuangan Berikut Sederet Tips Finansial OJK Untuk Gen Z: Fenomena seperti YOLO (You Only Live Once) dan FOMO (Fear of Missing Out) sering kali membuat anak muda terjebak dalam keputusan finansial yang tidak bijak. https://t.co/Qp2f9jQX2F #TrenAsia https://t.co/BJVAodMiW4,1850331371329503413,https://pbs.twimg.com/media/Ga2yk7FaIAA2FxI.jpg,,in,Jakarta,0,0,0,https://x.com/trenasiadotcom/status/1850331371329503413,1675698038625673219,trenasiadotcom,finansial gen z
1850164366928408767,Sat Oct 26 13:15:34 +0000 2024,9,Jadi karena gak bisa beli rumah atau instrumen finansial konvensional lainnya jadi pengeluarannya bergeser ke hal yg lebih bersifat experience-based Ini salah satu pembeda generasi Boomer dan X sama Millenial (terutama late) sama gen Z,1850164366928408767,,,in,,0,1,2,https://x.com/ardi_tama1/status/1850164366928408767,382641814,ardi_tama1,finansial gen z
1849808152411492403,Fri Oct 25 13:40:05 +0000 2024,0,[VIDEO] Gen Z &amp; Finansial: Cerdas Atur Keuangan https://t.co/XjcfigGyp9 #youtube,1849808152411492403,,,in,,0,0,0,https://x.com/VIVAcoid/status/1849808152411492403,41730943,VIVAcoid,finansial gen z
1849711915251208644,Fri Oct 25 07:17:41 +0000 2024,0,Transaksi judi online tembus angka 100 triliun?! Ini bukan sekadar angka tapi dampak besar buat masyarakat. Dari kerugian finansial sampai keluarga yang terpecah judi online makin meresahkan! Kalau terus dibiarkan siapa yang menanggung akibatnya? #judol #zgenvoiceid https://t.co/wV9mU6pVS2,1849711915251208644,https://pbs.twimg.com/ext_tw_video_thumb/1849711758363250688/pu/img/8h3Bw9iD66zWqbmU.jpg,,in,,0,0,0,https://x.com/ZGenVoice_ID/status/1849711915251208644,1824330692467302400,ZGenVoice_ID,finansial gen z
1849643022465572949,Fri Oct 25 02:43:55 +0000 2024,0,*Fenomena Doom Spending: Bukti Rendahnya Literasi Finansial Gen Z dan Solusinya* https://t.co/ljLoyCE50f,1849643022465572949,,,in,,0,0,0,https://x.com/nanang_4h/status/1849643022465572949,186076171,nanang_4h,finansial gen z
1849370905279148472,Thu Oct 24 08:42:38 +0000 2024,0,Fenomena Doom Spending: Bukti Rendahnya Literasi Finansial Gen Z dan Solusinya https://t.co/C9xRwHIOYi,1849370905279148472,,,in,Indonesia,0,0,0,https://x.com/kompasiana/status/1849370905279148472,23786106,kompasiana,finansial gen z
1848588732049584283,Tue Oct 22 04:54:33 +0000 2024,0,Temuan Riset IDN: 66 Persen Millenial dan Gen Z Sulit Finansial https://t.co/2cQQ0fsgMH,1848588732049584283,,,in,,0,0,1,https://x.com/Fortune_IDN/status/1848588732049584283,1380017096390676483,Fortune_IDN,finansial gen z
